,0_ECDF_0,0_ECDF_1,0_ECDF_2,0_ECDF_3,0_ECDF_4,0_ECDF_5,0_ECDF_6,0_ECDF_7,0_ECDF_8,0_ECDF_9,0_ECDF Percentile_0,0_ECDF Percentile_1,0_ECDF Percentile Count_0,0_ECDF Percentile Count_1,0_Histogram_0,0_Histogram_1,0_Histogram_2,0_Histogram_3,0_Histogram_4,0_Histogram_5,0_Histogram_6,0_Histogram_7,0_Histogram_8,0_Histogram_9,0_Interquartile range,0_Kurtosis,0_Max,0_Mean,0_Mean absolute deviation,0_Median,0_Median absolute deviation,0_Min,0_Root mean square,0_Skewness,0_Standard deviation,0_Variance,Class
150,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.17481652891033317,0.6157008763843415,8.0,32.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,13.0,5.0,4.0,0.3449859331461414,-0.3893930804893291,1.0,0.40956162061427615,0.20595519346564264,0.4194276589327468,0.20233348745143967,0.0,0.48374529523922466,0.533366844550108,0.25742725105530767,0.0662687895858924,0.0
151,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.19678560918398563,0.6531350950817052,8.0,32.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,13.0,5.0,5.0,0.39232816495001066,-0.5851034721373369,1.0,0.4285996198756997,0.2116289317049253,0.4217531845413759,0.20404964742443343,0.0,0.5034735802973968,0.4356061536929698,0.2641742074841616,0.06978801189988487,0.0
152,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.19678560918398563,0.6531350950817052,8.0,32.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,12.0,5.0,5.0,0.39232816495001066,-0.5468633786889554,1.0,0.4236289351018974,0.2107645959672529,0.4194276589327468,0.20233348745143967,0.0,0.499206719618407,0.48870957278452376,0.2640944419267532,0.06974587425660321,0.0
153,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.19678560918398563,0.6157008763843415,8.0,32.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,12.0,4.0,5.0,0.2734867339734339,-0.2327555814720954,1.0,0.4083764098468407,0.2013655399918961,0.4090129247458444,0.19130938762890193,0.0,0.48264772795578936,0.6345349120920072,0.257249950790065,0.06617753718149089,0.0
154,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.3289216517029324,0.6755501522074263,8.0,32.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,16.0,5.0,6.0,0.3006009140844003,-0.18222530228251088,1.0,0.4844845857836496,0.1840596816031262,0.44849997296056526,0.11577986619691638,0.0,0.541833206750737,0.1854072620975718,0.2426064922375993,0.05885791007583234,0.0
155,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.37810205520952755,0.7451923939502463,8.0,32.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,13.0,7.0,8.0,0.2772103586435132,-0.22138859547232403,1.0,0.5272068340225908,0.1952509784956228,0.46179271721212245,0.1405683991327784,0.0,0.5799001656022271,0.07503527414243776,0.24153085977855254,0.05833715622536682,0.0
156,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.13288585924603424,0.6871453037856852,8.0,32.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,8.0,7.0,4.0,0.4530849781409082,-0.8189962340794441,1.0000000000000002,0.4161252832228035,0.23383569756601852,0.38473129623776825,0.22459699152749024,0.0,0.49960612432752516,0.46393526492853215,0.27648874864686995,0.07644602812831204,0.0
157,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.1497712065908624,0.7091711572135169,8.0,32.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,5.0,8.0,4.0,0.459155984753994,-0.8381862216367604,1.0,0.4042612719663092,0.251710476471782,0.32691745904972436,0.18618295666561463,0.0,0.4980650481182029,0.5939395447750124,0.2909323222764525,0.08464161614516963,0.0
158,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.09767431517223546,0.6930187020668875,8.0,32.0,0.0,0.0,0.0,0.0,0.0,17.0,6.0,6.0,7.0,4.0,0.5012625870964375,-0.8423938403579152,1.0,0.37444427100406497,0.26600602542124696,0.25919753766573433,0.1827308273197451,0.0,0.4814384658976281,0.660122219752309,0.3026127630456058,0.09157448435809598,0.0
159,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.15624771933437442,0.6963948240799753,8.0,32.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,5.0,6.0,5.0,0.5085064217832861,-0.8839003408412753,0.9999999999999999,0.41408538691360885,0.2539294095731273,0.3131858697817754,0.21476740776196823,0.0,0.5074299637043571,0.5380429853187366,0.2932890390205745,0.08601846040961207,0.0
160,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.15624771933437442,0.6930187020668875,8.0,32.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,4.0,5.0,5.0,0.4460598623786775,-0.6479265714324502,0.9999999999999999,0.3930142746039186,0.24494430608514234,0.2933807757935312,0.1569863398697559,0.0,0.48804979855519987,0.7070614267049746,0.28936548831421977,0.08373238582732685,0.0
161,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.15624771933437442,0.6853016631757332,8.0,32.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,4.0,4.0,5.0,0.4173030283914168,-0.43055237588968653,0.9999999999999999,0.38438014802481213,0.23538746088775864,0.2924998812541183,0.13624200310361845,0.0,0.4780454613637555,0.8210214896321041,0.2842171088004896,0.08077936493490934,0.0
162,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.1608619863784474,0.6853016631757332,8.0,32.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,4.0,4.0,5.0,0.4027947618585337,-0.40877268421979984,0.9999999999999999,0.386546814705688,0.23397912754518932,0.2909213518744439,0.13393486958158196,0.0,0.47886703460078767,0.8227650710416966,0.28265738424502274,0.07989519686823844,0.0
163,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.1608619863784474,0.6853016631757332,8.0,32.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,3.0,4.0,5.0,0.3717120260550536,-0.27193634513592757,0.9999999999999999,0.38026126609153504,0.22772567305522268,0.2909213518744439,0.12971342613309056,0.0,0.47275050440046956,0.8965794290228751,0.2808814855439233,0.0788944089213612,0.0
164,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.1608619863784474,0.5814531009921354,8.0,32.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,4.0,3.0,5.0,0.36653472484821836,0.034701335527992594,0.9999999999999999,0.3723727463829243,0.21701831644503206,0.2909213518744439,0.12971342613309056,0.0,0.46147864539329564,0.9683932656710325,0.27258224062706193,0.07430107790526949,0.0
165,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.1615538651042593,0.6853016631757332,8.0,32.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,4.0,4.0,6.0,0.378223282039867,-0.5718972041032249,0.9999999999999999,0.4062977939704638,0.240181030728385,0.3017600059059564,0.14055208016460308,0.0,0.4967406825552786,0.7507807815746703,0.2857855985178726,0.08167340832021866,0.0
166,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.10699385607046374,0.670952892985571,8.0,32.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,3.0,6.0,6.0,0.4229383379134971,-0.8280158652480467,1.0,0.41101603212896265,0.25468182656602967,0.3017600059059564,0.20843936292763754,0.0,0.5064807345580385,0.5599876913502373,0.2959536379425227,0.08758855581141381,0.0
167,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.1571722914058169,0.6671750507038097,8.0,32.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,3.0,6.0,6.0,0.42641272442210554,-0.8075050822741261,1.0,0.41426647368852426,0.2511648502337344,0.31175648535269396,0.217901879943857,0.0,0.5072317639202427,0.5719795333328936,0.29268985480763776,0.08566735110731608,0.0
168,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.1634908526335821,0.6657360117380764,8.0,32.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,3.0,6.0,6.0,0.4409478802478988,-0.7731651345697008,1.0,0.4105077076276311,0.2497986563367804,0.32503528876433396,0.20308572412325931,0.0,0.5046144063510792,0.5630472573244869,0.29346059543890973,0.08611912107535943,0.0
169,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.15950326410139626,0.6657360117380764,8.0,32.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,4.0,5.0,6.0,0.43361223110567565,-0.7292501719354298,1.0,0.4093686708883462,0.24706253438503706,0.3214380523667628,0.17694821819165774,0.0,0.5033826944109587,0.550512938110241,0.29293587750145167,0.08581142832754549,0.0
170,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.15950326410139626,0.6853016631757332,8.0,32.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,4.0,5.0,7.0,0.45439791309432903,-0.9506675855247373,1.0,0.42215652733269315,0.2584386698724951,0.3214380523667628,0.20404997650634848,0.0,0.517865901292429,0.44932710876937404,0.2999482591245045,0.0899689581518209,0.0
171,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.12690395388808828,0.6853016631757332,8.0,32.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,3.0,8.0,4.0,0.5034274228588547,-0.7670959436176843,0.9999999999999998,0.39452844480370264,0.2446623654842052,0.31096802928410294,0.18577315619906531,0.0,0.4899257782834846,0.5462314731003112,0.2904730184844194,0.08437457446744986,0.0
172,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.15476367536601998,0.6853016631757332,8.0,32.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,3.0,8.0,4.0,0.44079228604106774,-0.694713530020131,0.9999999999999998,0.4048877369578198,0.23689289636861727,0.3183596735415294,0.17752585891447525,0.0,0.4946367110925888,0.5208740165910668,0.2841327091724366,0.08073139642166843,0.0
173,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.16001602323736197,0.6954851492847476,8.0,32.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,3.0,8.0,6.0,0.43814770259228986,-1.004635783934768,0.9999999999999998,0.43574178187342766,0.25562795574648306,0.34118810832235724,0.20748431416349056,0.0,0.5262742163121827,0.3337610164883688,0.2951163334767703,0.0870936502847723,0.0
174,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.1634908526335821,0.7729090571058617,8.0,32.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,2.0,9.0,7.0,0.45820230742170553,-1.159986718191321,1.0,0.4613121580700579,0.2724322027639731,0.36047128316059973,0.2680944317768428,0.0,0.554538219558847,0.22233494472803889,0.30773971106804177,0.09470372976824183,0.0
175,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.1634908526335821,0.7729090571058617,8.0,32.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,2.0,10.0,7.0,0.49099012908487694,-1.2289974151979548,1.0,0.47011731692645264,0.27837294959932884,0.36047128316059973,0.2890883708349501,0.0,0.5633195316721294,0.14820221904174477,0.31035238534475695,0.09631860308918053,0.0
176,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.1526526105923267,0.7729090571058617,8.0,32.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,3.0,8.0,7.0,0.49328818592302537,-1.1918623786072002,1.0,0.4511410703233459,0.2763365029889936,0.34118810832235724,0.2723384608800672,0.0,0.5491133826610721,0.26480348209267485,0.31304511126192475,0.09799724168499084,0.0
177,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.12106425008931065,0.7290187587266284,8.0,32.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,3.0,6.0,7.0,0.44886573162983345,-1.0438860307728932,1.0,0.4255919554355083,0.26746417280182316,0.32361089798839515,0.23008190830762454,0.0,0.5255825241225737,0.42046434011000006,0.308396623087277,0.09510847713163598,0.0
178,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.1526526105923267,0.7290187587266284,8.0,32.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,4.0,6.0,7.0,0.42758365014858823,-1.0326376572216545,1.0,0.4400109845555901,0.26211366057181773,0.3335164020732093,0.22640210035852015,0.0,0.5334060034996155,0.37470662894222606,0.30151666295555224,0.0909122980398521,0.0
179,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.13969587634416836,0.794415132288322,8.0,32.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,5.0,7.0,7.0,0.5155844920739062,-1.2087872986959887,1.0,0.4236719310600253,0.277040821975766,0.3063348208238469,0.20698337512091652,0.0,0.5259649770318413,0.42597555859491515,0.31167491380599516,0.09714125189597451,0.0
180,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.13969587634416836,0.7424039193855325,8.0,32.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,5.0,8.0,7.0,0.5428220040160041,-1.2608635509197432,1.0,0.44453496816714677,0.2715305289914995,0.39519867386386526,0.2564794320202337,0.0,0.5390971229940844,0.30541438444897595,0.3049825734318811,0.09301437009713276,0.0
181,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.16039674813551308,0.748979339903272,8.0,32.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,7.0,6.0,8.0,0.5667139890308583,-1.3381276606393162,1.0,0.4584333365833011,0.28088669427026597,0.4460035334687904,0.2776699954338233,0.0,0.555649692795016,0.17151725361061496,0.3139832113542018,0.09858545701229737,0.0
182,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.17100731503243205,0.748979339903272,8.0,32.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,8.0,6.0,8.0,0.5440108296950643,-1.2582638227786813,1.0,0.47145765192934963,0.2685135946915199,0.4460035334687904,0.2632236463084976,0.0,0.5609457027379687,0.14792310386561358,0.30395355542822294,0.0923877638574578,0.0
183,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.19317089194389148,0.748979339903272,8.0,32.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,8.0,6.0,8.0,0.5238325736418299,-1.2154528153064341,1.0,0.47747619702266153,0.2627959768528736,0.4460035334687904,0.24736563101592934,0.0,0.5628334118797558,0.1576273417699488,0.2979898166128891,0.08879793080498326,0.0
184,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.17356651564229342,0.748979339903272,8.0,32.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,7.0,6.0,8.0,0.5384365771524953,-1.2654001440709746,1.0,0.467043327441573,0.2694366291923155,0.4319948213061864,0.24610447574256167,0.0,0.556501241289833,0.22086211893797889,0.30259570692498033,0.09156416184942859,0.0
185,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.16565976103750213,0.748979339903272,8.0,32.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,6.0,5.0,8.0,0.5113660645496523,-1.2250984926999877,1.0,0.43965491253239153,0.272922553578839,0.3732662682921667,0.21479704842501368,0.0,0.5370629410090343,0.37692439108238873,0.30844798668723483,0.09514016049140861,0.0
186,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.15064367068596152,0.748979339903272,8.0,32.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,5.0,5.0,8.0,0.5289292603762481,-1.2330336107610969,1.0,0.420641747630172,0.2819821258633354,0.2734839676252857,0.19380651211307842,0.0,0.5263276545545715,0.46145624727912804,0.31635631825451377,0.1000813200995512,0.0
187,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.06637964357440351,0.7240757617724833,8.0,32.0,0.0,0.0,0.0,0.0,0.0,16.0,9.0,2.0,5.0,8.0,0.6019938511602568,-1.2629548820840113,1.0,0.39439073260256385,0.2941553449475724,0.2734839676252857,0.22150288170791232,0.0,0.5136932347058282,0.4879351649513358,0.3291453925239576,0.1083366894197501,0.0
188,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.06637964357440351,0.7240757617724833,8.0,32.0,0.0,0.0,0.0,0.0,0.0,16.0,9.0,2.0,5.0,8.0,0.6065809255381257,-1.2728095478187382,1.0,0.39216226931889797,0.2959381155745051,0.2734839676252857,0.22150288170791232,0.0,0.5131689401230634,0.48611683245568615,0.3309850685902317,0.10955111562968037,0.0
189,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.05480285910840399,0.7240757617724833,8.0,32.0,0.0,0.0,0.0,0.0,0.0,16.0,9.0,2.0,5.0,8.0,0.6191089765461798,-1.2849665157179933,1.0,0.3892026432609744,0.29830581642084397,0.2734839676252857,0.2217428834658427,0.0,0.5124234247355868,0.4856054459128421,0.33331526922182586,0.11109906869641825,0.0
190,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.09409879739163318,0.7434922613573509,8.0,32.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,4.0,5.0,7.0,0.5143419475346214,-1.0747901822441113,1.0,0.38306963989873954,0.27938152492375057,0.22625820507954053,0.17476126302419293,0.0,0.49668007856562935,0.6186948301514394,0.3161467245312053,0.09994875143180978,0.0
191,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.07581728070806548,0.6422059131756148,8.0,32.0,0.0,0.0,0.0,0.0,0.0,17.0,9.0,4.0,4.0,6.0,0.46817809824379336,-0.670425688837125,1.0,0.35039668142749736,0.26331089806410163,0.22515636984400267,0.16615661900506307,0.0,0.4652575766699044,0.8258187725263094,0.30608295982192296,0.0936867782933489,0.0
192,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.06909978051915644,0.6422059131756148,8.0,32.0,0.0,0.0,0.0,0.0,0.0,18.0,8.0,4.0,4.0,6.0,0.48892522965542506,-0.6946288095988153,1.0,0.3456115114999009,0.26689977550979904,0.21837322988652208,0.16935203451834124,0.0,0.4638993430433496,0.8209648270359136,0.3094435063057638,0.09575528359480528,0.0
193,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.06909978051915644,0.5899908449855404,8.0,32.0,0.0,0.0,0.0,0.0,0.0,18.0,10.0,4.0,3.0,5.0,0.3417168150895862,-0.10450490386708688,1.0,0.32010409646572435,0.24259497425600368,0.21225383200478887,0.15035776296089776,0.0,0.4353470015592581,1.0600672290850695,0.2950599586397635,0.08706037919249894,0.0
194,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.06909978051915644,0.4502340116241852,8.0,32.0,0.0,0.0,0.0,0.0,0.0,18.0,12.0,4.0,3.0,3.0,0.28741541995407993,0.9273200030668427,1.0,0.2891595704640584,0.20479442656371175,0.20889161150139812,0.1203779042687475,0.0,0.39268119202334834,1.3250425044519458,0.2656788688961149,0.07058526137791903,0.0
195,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.06909978051915644,0.3870055955787519,8.0,32.0,0.0,0.0,0.0,0.0,0.0,18.0,14.0,3.0,2.0,3.0,0.20793808198533065,1.5891751060936423,1.0,0.2769960086949167,0.18787582128878152,0.20889161150139812,0.10508852260425694,0.0,0.3786059848951399,1.515376000891826,0.25810018009583907,0.06661570296550455,0.0
196,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.04311383361702159,0.3719756384407442,8.0,32.0,0.0,0.0,0.0,0.0,0.0,18.0,14.0,3.0,2.0,3.0,0.21322122872411697,1.6212472538236566,1.0,0.2721914846580069,0.18874962964122627,0.2047816976668715,0.10610474159872074,0.0,0.3759228225440627,1.5146146911793283,0.2592870305070518,0.0672297641891648,0.0
197,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.0679366032426949,0.4502340116241852,8.0,32.0,0.0,0.0,0.0,0.0,0.0,18.0,12.0,3.0,3.0,4.0,0.24772382328091902,0.356934602989341,1.0,0.3066898142858257,0.2218367238294528,0.21303054276830746,0.11629681208942144,0.0,0.41879367588533306,1.203902260441261,0.2851832757629296,0.08132950077487515,0.0
198,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.05661571256992126,0.5102388833381425,8.0,32.0,0.0,0.0,0.0,0.0,0.0,23.0,7.0,2.0,4.0,4.0,0.2750866701846342,0.1320150232822086,0.9999999999999999,0.29413684029629517,0.231014209801444,0.187144240106551,0.11706395677504283,0.0,0.41125468703558243,1.165986341974893,0.2874264023871966,0.08261393678924664,0.0
199,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.039145626094620356,0.3651761384872567,8.0,32.0,0.0,0.0,0.0,0.0,0.0,27.0,5.0,1.0,4.0,3.0,0.23677733672131085,0.633744036846557,1.0,0.266192522756472,0.22140720264433114,0.15231275164365665,0.11761057526906449,0.0,0.38774784506458926,1.3528968282129579,0.28193958959461124,0.07948993218077782,0.0
200,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.039145626094620356,0.521449577667012,8.0,32.0,0.0,0.0,0.0,0.0,0.0,27.0,4.0,2.0,4.0,3.0,0.2398731502158018,0.35033799067122695,1.0,0.2731114566741188,0.23074776343315434,0.15231275164365665,0.11761057526906449,0.0,0.3968925363033492,1.2692712999966342,0.2879823216911869,0.08293381760664627,0.0
201,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.039145626094620356,0.5747259521252204,8.0,32.0,0.0,0.0,0.0,0.0,0.0,27.0,3.0,3.0,3.0,4.0,0.3068482695051803,0.08021597120521529,1.0,0.2816247245821028,0.24254928905851747,0.15231275164365665,0.11761057526906449,0.0,0.408520597473423,1.1880232922881673,0.29593342674341006,0.08757659306409724,0.0
202,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.039145626094620356,0.5984180823391982,8.0,32.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0,4.0,3.0,5.0,0.4373724425045489,-0.44007955630719575,1.0,0.302625828354126,0.2638095552346461,0.160418997570349,0.12571682119575683,0.0,0.4324377247039013,0.996162661796045,0.30890126862812683,0.09541999376006619,0.0
203,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.039145626094620356,0.6643641522917305,8.0,32.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,5.0,3.0,6.0,0.4832527559016996,-0.7478451176092595,1.0,0.330025328998685,0.2853892106475925,0.16850990064648236,0.14770128199099447,0.0,0.4635317986998494,0.8401444786327438,0.325491951705764,0.1059450106252274,0.0
204,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.039145626094620356,0.6914268904815948,8.0,32.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,5.0,3.0,7.0,0.517458881010569,-0.9895684734815746,1.0,0.3520050990321364,0.2949141129278585,0.17682666296169347,0.16220074562456643,0.0,0.4839457649453066,0.6989646035445612,0.3321082860512121,0.11029591366387374,0.0
205,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.039145626094620356,0.6914268904815948,8.0,32.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,5.0,3.0,7.0,0.517458881010569,-0.9870463530837212,1.0,0.35267331545743474,0.2944129506088847,0.17682666296169347,0.15396051290873197,0.0,0.48403980391074136,0.7011766850958618,0.3315359171103633,0.10991606433420968,0.0
206,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.043699747793273236,0.6914268904815948,8.0,32.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,5.0,3.0,7.0,0.517458881010569,-0.9805317541967344,1.0,0.3543910146699682,0.2931246761994847,0.17682666296169347,0.14720872429615672,0.0,0.4843046011473571,0.7064362114675969,0.3300877995529235,0.10895795541369102,0.0
207,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.043699747793273236,0.6861991309231825,8.0,32.0,0.0,0.0,0.0,0.0,0.0,20.0,5.0,5.0,3.0,7.0,0.49556476768274793,-0.9536871253875563,1.0,0.3594639555874276,0.28706891408644886,0.20228345912245926,0.17266552045692252,0.0,0.48568349998163074,0.6931751242414089,0.3266100531028502,0.10667412678784663,0.0
208,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.043699747793273236,0.7679417554368737,8.0,32.0,0.0,0.0,0.0,0.0,0.0,18.0,5.0,6.0,3.0,8.0,0.5593251725655385,-1.1741087545881794,0.9999999999999999,0.3818253886583146,0.29779148621687024,0.2709832409355422,0.24136530227000547,0.0,0.5069933136472422,0.5300849262417372,0.333543989091301,0.11125159265893794,0.0
209,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.05783309650757784,0.8324888652838782,8.0,32.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,6.0,3.0,9.0,0.597839729057607,-1.2696696472952143,0.9999999999999999,0.40579153471335283,0.3029355990660946,0.3204585611932843,0.2587028609603532,0.0,0.5297202894978278,0.4335633839302343,0.3404949565862088,0.11593681546064424,0.0
210,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.07839846451623,0.8324888652838782,8.0,32.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,6.0,3.0,9.0,0.5942923734286776,-1.242277823775114,1.0,0.4139907055131012,0.2944416166599276,0.32703875188337506,0.24672852408722395,0.0,0.53213143121984,0.42863764471282434,0.33432851484855436,0.11177555584084002,0.0
211,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.04493156522025843,0.8274730195588678,8.0,32.0,0.0,0.0,0.0,0.0,0.0,16.0,7.0,5.0,3.0,9.0,0.62218280736801,-1.2235854257865437,1.0,0.39546310413613744,0.3009488540836535,0.30011080922693045,0.2532372153550668,0.0,0.5226372569974599,0.46952911122943597,0.34169962784416286,0.1167586356688394,0.0
212,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.033333942784179005,0.8274730195588678,8.0,32.0,0.0,0.0,0.0,0.0,0.0,17.0,6.0,5.0,3.0,9.0,0.5906704125055122,-1.1918748219562645,1.0,0.3922344632249385,0.29932078552295843,0.30011080922693045,0.259045914750855,0.0,0.5196353520514134,0.5014259280590783,0.34084164205718864,0.1161730249602407,0.0
213,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.036944588238524534,0.8274730195588678,8.0,32.0,0.0,0.0,0.0,0.0,0.0,16.0,7.0,5.0,3.0,9.0,0.5775411136374473,-1.173905068647158,1.0,0.39209857085151284,0.29759321372012193,0.30011080922693045,0.2572307038459338,0.0,0.518798536725891,0.5125711403589912,0.3397214041610079,0.11541063244512688,0.0
