Memory used  (%),CPU utilization (%),Free disk space on C: (%),Free disk space on D: (%),Class
18.0852,9.0532,37.2538,96.691,0
16.6555,12.6236,37.2549,96.691,0
11.5732,0.8617,37.2457,96.691,0
11.5629,0.7584,37.2468,96.691,0
11.5562,0.7762,37.2479,96.691,0
11.5777,1.6558,37.249,96.691,0
11.5679,0.8416,37.2477,96.691,0
11.9693,1.5445,37.2488,96.691,0
12.3662,0.8488,37.2499,96.691,0
12.4004,0.7271,37.251,96.691,0
12.4393,0.8107,37.2497,96.691,0
12.443,0.9173,37.2508,96.691,0
12.4497,0.9498,37.2519,96.691,0
12.4303,1.0244,37.2535,96.691,0
12.4508,0.903,37.2517,96.691,0
12.4768,0.8713,37.2538,96.691,0
12.368,0.8077,37.2549,96.691,0
16.6644,10.491,37.2536,96.691,0
11.1119,0.7767,37.2548,96.691,0
11.0969,0.8336,37.2558,96.691,0
11.1264,0.868,37.2569,96.691,0
11.0973,6.5794,37.2556,96.691,0
12.3564,11.1013,37.2572,96.691,0
11.2417,21.9843,37.2583,96.691,0
20.232,21.9654,37.2615,96.691,0
16.4503,17.7951,37.2626,96.691,0
14.5966,11.8952,37.2612,96.691,0
19.4529,15.0315,37.2623,96.691,0
11.936,0.8498,37.2635,96.691,0
11.9601,0.9697,37.2653,96.691,0
11.9907,0.9075,37.2636,96.691,0
15.3786,8.0392,37.2646,96.691,0
11.2337,0.9723,37.2658,96.691,0
11.2261,0.9311,37.2674,96.691,0
11.2429,0.9553,37.2656,96.691,0
11.2701,1.7778,37.2678,96.691,0
11.1694,9.7634,37.2689,96.691,0
16.6663,8.9424,37.2677,96.691,0
18.8282,8.9673,37.2688,96.691,0
19.4993,13.8631,37.2671,96.691,0
17.5019,13.8983,37.2686,96.691,0
11.9612,0.8678,37.2668,96.691,0
11.9703,0.8265,37.2445,96.691,0
11.9474,0.8268,37.2457,96.6911,0
11.9573,0.9728,37.2477,96.6911,0
11.9736,1.062,37.2459,96.6911,0
11.9537,0.974,37.247,96.6911,0
11.9473,0.9193,37.2481,96.6911,0
11.9452,0.9586,37.2497,96.6911,0
12.0205,0.9352,37.2488,96.6911,0
12.0424,1.1236,37.2497,96.6911,0
12.0973,10.8662,37.2547,96.6911,0
11.285,0.8929,37.2535,96.6911,0
11.2666,0.7321,37.2546,96.6911,0
11.2769,0.8594,37.2557,96.6911,0
11.329,8.7747,37.2543,96.6911,0
16.4292,9.3438,37.2554,96.6911,0
18.8108,9.305,37.2565,96.6911,0
16.6686,11.9237,37.2576,96.6911,0
10.907,0.8758,37.2563,96.6911,0
10.9525,0.9387,37.2574,96.6911,0
10.9365,1.2624,37.26,96.6911,0
10.9391,5.4773,37.2611,96.6911,0
11.6485,2.945,37.2622,96.6911,0
12.0336,1.0209,37.2609,96.6911,0
15.7704,6.1479,37.2619,96.6911,0
10.8627,1.0636,37.2635,96.6911,0
13.1437,9.7666,37.2656,96.6911,0
15.5467,9.0359,37.2657,96.6911,0
14.8765,20.1531,37.2686,96.6911,0
12.0358,12.7661,37.2697,96.6911,0
15.5352,17.6468,37.2684,96.6911,0
16.631,32.2957,37.2695,96.6911,0
16.2413,8.3501,37.2706,96.6911,0
11.561,0.8321,37.2717,96.6911,0
10.7873,0.8514,37.2714,96.6911,0
10.6889,0.9055,37.2725,96.6911,0
10.6877,0.8406,37.2736,96.6911,0
10.6798,0.7817,37.2722,96.6911,0
17.6978,14.3542,37.2738,96.6911,0
19.5163,15.2996,37.2749,96.6911,0
11.1109,1.0043,37.2736,96.6911,0
13.3331,11.9612,37.2747,96.6911,0
19.2162,22.9133,37.2758,96.6911,0
11.4625,1.6668,37.277,96.6911,0
11.2973,0.8026,37.2756,96.6911,0
11.2934,0.7418,37.2767,96.6911,0
11.283,0.8524,37.2778,96.6911,0
11.283,0.773,37.2794,96.6911,0
17.5711,8.8435,37.2783,96.6911,0
17.5892,9.4189,37.2794,96.6911,0
17.8787,13.8918,37.2815,96.6911,0
11.8749,1.151,37.1208,96.6911,0
11.8501,0.9641,37.1188,96.6911,0
11.8251,0.9529,37.1175,96.6911,0
11.8559,1.0612,37.1196,96.6911,0
23.9494,14.5875,37.1207,96.6911,0
11.5362,0.8996,37.1194,96.6911,0
16.9943,10.7355,37.1205,96.6911,0
11.0248,0.8416,37.1216,96.6911,0
12.9024,17.9488,37.1226,96.6911,0
18.9003,19.5161,37.1213,96.6911,0
16.0299,23.9375,37.1233,96.6911,0
11.5602,0.7452,37.1245,96.6911,0
21.2546,14.3941,37.1256,96.6911,0
11.0843,1.12,37.1243,96.6911,0
19.216,21.9213,37.1254,96.6911,0
12.259,9.1268,37.1274,96.6911,0
20.0358,22.1985,37.1266,96.6911,0
13.423,5.6102,37.1336,96.6911,0
11.1602,0.8468,37.1347,96.6911,0
11.1685,0.925,37.1358,96.6911,0
11.8654,0.9612,37.1225,96.6911,0
11.8279,1.1845,37.1247,96.6911,0
11.8719,1.2061,37.1239,96.6911,0
18.2188,15.1677,37.1249,96.6911,0
12.3135,0.838,37.126,96.6911,0
12.329,0.7914,37.1271,96.6911,0
12.2966,0.7446,37.1258,96.6911,0
12.3401,6.253,37.1269,96.6911,0
11.0924,0.8021,37.1282,96.6911,0
11.0655,0.7805,37.1293,96.6911,0
11.1422,2.4522,37.128,96.6911,0
19.4419,20.1088,37.1273,96.6911,0
13.9294,20.961,37.1284,96.6911,0
18.172,18.6014,37.1295,96.6911,0
11.6664,1.0471,37.1306,96.6911,0
11.6809,0.7272,37.1294,96.6911,0
11.6726,0.8574,37.1305,96.6911,0
11.7051,0.7841,37.133,96.6911,0
18.9965,18.526,37.1341,96.6911,0
11.1077,1.0544,37.1328,96.6911,0
11.1391,1.1808,37.1339,96.6911,0
11.1194,0.874,37.135,96.6911,0
11.1302,0.9645,37.1361,96.6911,0
11.164,0.8199,37.1358,96.6911,0
11.0528,0.8751,37.1369,96.6911,0
11.0565,0.819,37.138,96.6911,0
11.8312,8.9669,37.1396,96.6911,0
12.0938,8.9125,37.1377,96.6911,0
17.887,15.1314,37.1388,96.6911,0
17.0502,17.4117,37.1399,96.6911,0
20.2561,11.5387,37.1386,96.6911,0
12.4697,0.7191,37.1397,96.6911,0
12.4665,0.9446,37.1418,96.6911,0
12.4697,1.0448,37.1429,96.6911,0
12.4446,0.8574,37.1416,96.6911,0
12.4697,0.6954,37.1427,96.6911,0
16.2723,13.9304,37.1438,96.6911,0
13.3615,0.8157,37.1449,96.6911,0
13.3963,0.7679,37.1436,96.6911,0
13.4214,0.7798,37.1447,96.6911,0
12.2392,0.8232,37.1463,96.6911,0
12.2014,0.7021,37.1474,96.6912,0
12.24,3.0951,37.1452,96.6912,0
12.2806,9.3547,37.1473,96.6912,0
11.1499,0.8115,37.1484,96.6912,0
13.5437,9.0144,37.1471,96.6912,0
15.5632,9.5938,37.1482,96.6912,0
16.3504,9.8221,37.1493,96.6912,0
12.4728,3.5474,37.1502,96.6912,0
11.0723,1.1449,37.1533,96.6912,0
11.0604,0.8564,37.1544,96.6912,0
11.659,8.9247,37.1531,96.6912,0
18.6787,17.4371,37.1542,96.6912,0
17.1233,14.2335,37.1553,96.6912,0
15.5878,6.3053,37.1564,96.6912,0
12.8329,0.739,37.1552,96.6912,0
16.3841,7.4377,37.1562,96.6912,0
16.5483,8.3389,37.1573,96.6912,0
11.0731,0.7883,37.1584,96.6912,0
11.0838,0.8617,37.1571,96.6912,0
11.1109,0.9259,37.1582,96.6912,0
11.0814,0.9493,37.1593,96.6912,0
13.6327,9.4858,37.1604,96.6912,0
12.3286,9.3309,37.1606,96.6912,0
20.3769,22.1703,37.1617,96.6912,0
15.495,10.0018,37.1605,96.6912,0
11.03,5.8211,37.1616,96.6912,0
11.745,9.0833,37.1627,96.6912,0
13.8195,17.6094,37.1638,96.6912,0
23.0661,32.5966,37.1625,96.6912,0
11.1896,0.75,37.1636,96.6912,0
11.1016,0.7643,37.1647,96.6912,0
11.1246,0.7917,37.1658,96.6912,0
11.1125,2.2285,37.1674,96.6912,0
11.1651,1.8314,37.1656,96.6912,0
11.1579,0.7771,37.1667,96.6912,0
11.152,1.164,37.1679,96.6912,0
11.1455,0.8443,37.1665,96.6912,0
11.1898,6.1861,37.1676,96.6912,0
15.5914,9.5255,37.1687,96.6912,0
19.5287,9.1324,37.1696,96.6912,0
21.3476,26.7504,37.1734,96.6912,0
17.2124,7.6737,37.1745,96.6912,0
11.6075,0.8742,37.1732,96.6912,0
11.5165,0.7941,37.1744,96.6912,0
11.5143,0.7692,37.1755,96.6912,0
11.4905,0.8366,37.1746,96.6912,0
11.5186,0.844,37.1758,96.6912,0
11.5445,7.7751,37.178,96.6912,0
18.2931,9.1876,37.1791,96.6912,0
17.6698,11.1822,37.1749,96.6912,0
11.0881,0.7353,37.176,96.6912,0
11.1129,1.0043,37.1769,96.6912,0
11.1128,4.1087,37.178,96.6912,0
11.1049,0.799,37.1758,96.6912,0
11.1121,0.8461,37.1779,96.6912,0
13.1364,9.2625,37.179,96.6912,0
15.4284,10.2392,37.1801,96.6912,0
18.7128,9.3566,37.1825,96.6912,0
13.3339,8.0364,37.1836,96.6912,0
19.7693,21.7599,37.1847,96.6912,0
18.3952,9.2958,37.1834,96.6912,0
11.2361,0.8799,37.1845,96.6912,0
11.2303,0.7963,37.1866,96.6912,0
11.1208,0.8323,37.1882,96.6912,0
11.1244,0.7536,37.1863,96.6912,0
11.129,0.8883,37.1874,96.6912,0
11.1407,4.9209,37.189,96.6912,0
18.5046,9.1439,37.1877,96.6912,0
10.9235,2.2187,37.1888,96.6912,0
10.9325,0.8405,37.1899,96.6912,0
10.9224,6.7626,37.191,96.6912,0
20.6388,28.6475,37.1898,96.6912,0
13.3801,28.7868,37.1908,96.6912,0
18.7096,11.2228,37.1929,96.6912,0
12.2846,3.5172,37.1945,96.6912,0
11.8594,0.9168,37.1959,96.6912,0
11.8156,0.754,37.1946,96.6912,0
19.1242,14.5989,37.1957,96.6912,0
10.9893,0.739,37.1968,96.6912,0
11.0009,0.8997,37.1979,96.6912,0
10.9843,0.7496,37.1966,96.6912,0
10.9985,0.9059,37.1977,96.6912,0
11.0293,0.9046,37.1997,96.6912,0
10.8237,0.8501,37.1985,96.6912,0
10.8359,0.8692,37.1996,96.6912,0
10.8234,0.8894,37.2007,96.6912,0
10.8367,1.1479,37.2019,96.6912,0
10.8662,1.0488,37.2015,96.6912,0
12.2833,11.0528,37.2036,96.6912,0
19.6639,8.9367,37.1813,96.6912,0
19.2015,9.7288,37.1824,96.6912,0
10.9894,5.2442,37.1802,96.6912,0
20.3845,22.3074,37.1823,96.6912,0
17.8081,17.3917,37.1833,96.6912,0
17.0324,24.6523,37.1849,96.6912,0
17.395,14.2233,37.1833,96.6912,0
10.9648,2.0052,37.1844,96.6912,0
11.3297,0.7844,37.1855,96.6912,0
11.3403,0.7872,37.1842,96.6912,0
15.4023,26.1356,37.1853,96.6912,0
16.8146,9.2546,37.1864,96.6912,0
11.135,1.0354,37.1876,96.6912,0
11.9227,11.213,37.1872,96.6912,0
11.9198,17.5686,37.1855,96.6912,0
17.7322,17.331,37.1841,96.6913,0
16.6675,20.1279,37.1861,96.6913,0
12.1837,11.5588,37.189,96.6913,0
19.2957,18.2277,37.1901,96.6913,0
16.8144,12.3773,37.1912,96.6913,0
9.9217,0.9175,37.1923,96.6913,0
9.8906,0.7676,37.191,96.6913,0
9.9293,0.8846,37.1911,96.6913,0
9.9311,0.9418,37.1922,96.6913,0
9.9111,0.8876,37.1933,96.6913,0
9.9263,0.9152,37.1921,96.6913,0
9.9199,3.0762,37.1932,96.6913,0
13.0658,3.6386,37.2011,96.6913,0
11.1712,0.7835,37.2027,96.6913,0
11.19,0.8463,37.1981,96.6913,0
11.2115,0.8008,37.1253,96.6913,0
11.1857,0.8086,37.1264,96.6913,0
11.1884,0.8667,37.1251,96.6913,0
11.2386,1.788,37.1272,96.6913,0
12.5182,16.9725,37.1282,96.6913,0
22.1992,25.5751,37.1269,96.6913,0
17.8566,11.3388,37.128,96.6913,0
11.6079,3.0215,37.1291,96.6913,0
11.6199,1.0669,37.1312,96.6913,0
11.5875,0.9826,37.1304,96.6913,0
11.6239,0.8552,37.1315,96.6913,0
11.6057,7.0036,37.1326,96.6913,0
16.8088,13.951,37.1337,96.6913,0
16.142,9.5201,37.1324,96.6913,0
17.832,9.5163,37.1335,96.6913,0
11.7962,0.9329,37.1345,96.6913,0
11.7667,0.9061,37.1357,96.6913,0
11.7854,0.8465,37.1343,96.6913,0
11.8135,10.0894,37.1355,96.6913,0
11.1864,3.9315,37.1365,96.6913,0
12.4067,10.4298,37.1382,96.6913,0
12.719,8.9431,37.1364,96.6913,0
22.9023,26.6992,37.1375,96.6913,0
12.3367,0.8907,37.1372,96.6913,0
12.2341,1.0305,37.1422,96.6913,0
12.1909,0.8226,37.14,96.6913,0
17.4067,15.0159,37.1421,96.6913,0
15.4752,5.0854,37.147,96.6913,0
17.1628,10.1106,37.1457,96.6913,0
10.978,0.7238,37.1468,96.6913,0
10.9959,0.8664,37.1479,96.6913,0
10.9584,0.7205,37.1495,96.6913,0
10.9916,0.8232,37.1477,96.6913,0
10.994,0.9664,37.1488,96.6913,0
10.9692,0.8396,37.1499,96.6913,0
11.0213,1.1612,37.1487,96.6913,0
11.0167,0.9084,37.1497,96.6913,0
11.055,0.7734,37.1509,96.6913,0
15.7087,8.9593,37.152,96.6913,0
17.9981,8.9366,37.1507,96.6913,0
18.2634,14.5463,37.1519,96.6913,0
14.1136,9.0322,37.153,96.6913,0
11.6093,9.041,37.156,96.6913,0
21.458,36.3814,37.1547,96.6913,0
18.317,20.5236,37.1568,96.6913,0
11.0931,0.8024,37.158,96.6913,0
11.0424,0.8006,37.1567,96.6913,0
11.0971,0.7989,37.1578,96.6913,0
11.1233,0.807,37.1589,96.6913,0
12.4984,17.3499,37.1605,96.6913,0
12.4168,25.6438,37.1592,96.6913,0
13.4663,45.1494,37.1602,96.6913,0
20.8369,33.0328,37.1613,96.6913,0
11.8363,2.294,37.1629,96.6913,0
11.2122,3.1879,37.1611,96.6913,0
15.0465,9.5671,37.1622,96.6913,0
18.7023,8.8966,37.1633,96.6913,0
18.1074,14.747,37.1649,96.6913,0
11.1384,0.8879,37.1631,96.6913,0
11.1579,1.5728,37.1642,96.6913,0
11.2165,0.8219,37.1653,96.6913,0
11.2014,0.9029,37.1669,96.6913,0
11.2599,0.8823,37.1695,96.6913,0
11.2097,0.8042,37.1686,96.6913,0
11.3269,0.8173,37.1697,96.6913,0
11.0925,0.6761,37.1708,96.6913,0
11.0951,0.8784,37.1695,96.6913,0
11.1277,1.1043,37.1706,96.6913,0
18.1954,9.0429,37.1717,96.6913,0
11.0891,0.9602,37.1728,96.6913,0
11.1287,0.7662,37.1715,96.6913,0
12.0484,12.0849,37.1731,96.6913,0
13.8269,17.5437,37.1743,96.6913,0
20.5444,17.9991,37.1759,96.6913,0
15.1508,24.3625,37.1663,96.6913,0
11.2562,0.7626,37.1675,96.6913,0
17.1537,9.037,37.1685,96.6913,0
18.0076,9.1428,37.1701,96.6913,0
18.7567,14.3193,37.1682,96.6913,0
13.5533,10.6973,37.1698,96.6913,0
18.6775,16.4847,37.1709,96.6913,0
11.4499,0.8865,37.1696,96.6913,0
11.4848,1.3122,37.1716,96.6913,0
18.6074,9.0209,37.1737,96.6913,0
18.2986,9.5639,37.1725,96.6913,0
12.2342,9.0669,37.1736,96.6913,0
11.0791,0.907,37.1747,96.6913,0
11.1068,0.982,37.1761,96.6913,0
11.1179,3.8655,37.1738,96.6913,0
12.0518,9.2294,37.1759,96.6913,0
13.889,21.7324,37.177,96.6913,0
20.1608,21.8626,37.1781,96.6914,0
16.5772,9.3583,37.1768,96.6914,0
11.2205,1.1661,37.1779,96.6914,0
11.2126,2.1045,37.179,96.6914,0
11.2397,0.6855,37.1806,96.6914,0
11.2,0.7426,37.1794,96.6914,0
11.2378,0.7741,37.1804,96.6914,0
11.316,0.7278,37.1787,96.6914,0
11.3532,0.8655,37.1829,96.6914,0
11.3269,0.8111,37.1855,96.6914,0
11.2485,0.8052,37.1836,96.6914,0
11.2757,4.3516,37.1847,96.6914,0
18.0225,9.1772,37.1873,96.6914,0
18.2201,9.9073,37.1855,96.6914,0
12.0495,9.1337,37.1866,96.6914,0
12.5254,18.3789,37.1878,96.6914,0
19.9837,27.021,37.1865,96.6914,0
19.2468,26.1267,37.1876,96.6914,0
12.2648,0.7221,37.1887,96.6914,0
12.2816,0.7556,37.1898,96.6914,0
13.5356,14.3393,37.1884,96.6914,0
12.4962,0.865,37.1905,96.6914,0
16.9632,11.3084,37.1916,96.6914,0
11.1358,0.7854,37.1927,96.6914,0
12.0593,20.196,37.1913,96.6914,0
18.9231,9.0015,37.1924,96.6914,0
19.2466,12.7961,37.195,96.6914,0
11.3591,1.6992,37.1966,96.6914,0
17.5132,14.1092,37.1948,96.6914,0
11.2721,0.821,37.1948,96.6914,0
11.2322,0.7697,37.1969,96.6914,0
11.2909,0.853,37.1955,96.6914,0
14.2908,9.2508,37.1976,96.6914,0
18.6873,9.3868,37.1988,96.6914,0
18.4175,8.8937,37.1974,96.6914,0
12.4307,2.4353,37.1985,96.6914,0
16.1113,9.0015,37.1995,96.6914,0
16.1376,9.165,37.2012,96.6914,0
17.9376,14.8524,37.1994,96.6914,0
11.674,0.8876,37.2005,96.6914,0
11.6556,0.7999,37.2015,96.6914,0
17.8226,14.757,37.2032,96.6914,0
11.2335,1.0163,37.2013,96.6914,0
12.2516,0.8642,37.2024,96.6914,0
12.2612,6.3962,37.2035,96.6914,0
11.0833,0.83,37.2027,96.6914,0
11.1407,0.7257,37.2038,96.6914,0
11.2078,0.8191,37.2036,96.6914,0
11.2858,0.802,37.2047,96.6914,0
15.879,8.9615,37.2058,96.6914,0
19.5594,8.9777,37.2069,96.6914,0
19.6752,13.9042,37.2056,96.6914,0
11.1633,0.6928,37.2066,96.6914,0
11.1794,1.3468,37.2078,96.6914,0
11.0895,0.7701,37.2065,96.6914,0
11.0942,5.8077,37.2076,96.6914,0
19.0454,19.6648,37.2087,96.6914,0
17.9692,9.1038,37.2098,96.6914,0
12.1204,2.3154,37.2085,96.6914,0
10.1561,0.9119,37.2096,96.6914,0
10.1601,0.8841,37.2107,96.6914,0
10.1807,0.9041,37.2103,96.6914,0
10.1112,0.6403,37.2114,96.6914,0
14.3013,21.4015,37.2135,96.6914,0
15.0265,12.4252,37.2151,96.6914,0
11.2809,0.9689,37.2133,96.6914,0
11.3814,1.4182,37.2215,96.6914,0
11.689,0.8117,37.2226,96.6914,0
17.5208,8.9623,37.2212,96.6914,0
18.3783,9.2145,37.2223,96.6914,0
16.273,7.6723,37.2244,96.6914,0
11.1501,0.8289,37.2255,96.6914,0
11.1781,1.6795,37.2243,96.6914,0
21.4513,22.617,37.2254,96.6914,0
17.7414,9.0625,37.2264,96.6914,0
17.0956,10.5503,37.2251,96.6914,0
15.9829,12.0241,37.2262,96.6914,0
11.1829,0.8024,37.2273,96.6914,0
11.1481,0.8544,37.205,96.6914,0
11.1803,0.8548,37.2039,96.6914,0
11.1507,0.7356,37.205,96.6914,0
11.2253,0.7978,37.2061,96.6914,0
11.2795,1.1667,37.2026,96.6914,0
17.3336,9.4383,37.2066,96.6914,0
18.4314,8.9832,37.2077,96.6914,0
18.3636,15.7686,37.2064,96.6914,0
11.1117,0.9698,37.2075,96.6914,0
11.1127,0.907,37.2086,96.6914,0
11.1177,0.8637,37.2097,96.6914,0
11.7762,17.004,37.208,96.6914,0
14.249,17.7723,37.21,96.6914,0
19.7033,23.375,37.2112,96.6914,0
11.4243,0.7722,37.2108,96.6914,0
11.432,2.1581,37.2119,96.6914,0
11.4062,0.6632,37.214,96.6914,0
11.3982,12.3531,37.2151,96.6914,0
18.0813,10.0303,37.2138,96.6914,0
12.0267,8.2391,37.2149,96.6914,0
15.6331,7.614,37.2159,96.6914,0
12.0661,0.9472,37.2147,96.6914,0
16.2329,10.065,37.2158,96.6914,0
11.0643,0.9928,37.2169,96.6914,0
11.0572,0.8469,37.218,96.6914,0
11.0405,1.0081,37.2166,96.6914,0
11.0612,9.3956,37.2177,96.6914,0
12.2857,9.4084,37.2198,96.6914,0
18.4724,22.9889,37.2209,96.6915,0
11.2267,0.9176,37.2196,96.6915,0
11.2589,0.782,37.2207,96.6915,0
16.4829,8.9129,37.2218,96.6915,0
21.4504,9.1217,37.2229,96.6915,0
11.5981,1.3306,37.2216,96.6915,0
11.2441,0.8588,37.2233,96.6915,0
11.2615,1.3306,37.2244,96.6915,0
11.1543,0.7588,37.2231,96.6915,0
11.1386,0.8988,37.2241,96.6915,0
16.2643,8.9394,37.2252,96.6915,0
19.8316,9.1547,37.2263,96.6915,0
19.5871,13.2711,37.225,96.6915,0
11.1586,2.5325,37.2261,96.6915,0
11.0738,0.7724,37.2291,96.6915,0
11.1139,1.1922,37.2299,96.6915,0
11.8101,17.4475,37.231,96.6915,0
14.2722,17.4998,37.2297,96.6915,0
19.3428,21.1825,37.2318,96.6915,0
12.1516,0.7564,37.2328,96.6915,0
12.2103,0.8191,37.2339,96.6915,0
17.5402,14.4428,37.2326,96.6915,0
11.0874,0.938,37.2337,96.6915,0
11.0946,0.8195,37.2348,96.6915,0
11.079,0.8692,37.2359,96.6915,0
12.9123,9.4548,37.2346,96.6915,0
12.2755,8.9697,37.2367,96.6915,0
19.0485,17.9456,37.2378,96.6915,0
19.9032,33.5989,37.2365,96.6915,0
21.9829,20.1871,37.2381,96.6915,0
12.3098,0.8163,37.2391,96.6915,0
12.2816,0.8964,37.2408,96.6915,0
12.2601,0.7895,37.2389,96.6915,0
12.32,0.8286,37.24,96.6915,0
18.1974,14.8906,37.2411,96.6915,0
11.156,0.8153,37.2398,96.6915,0
11.1676,0.8136,37.2409,96.6915,0
11.1552,0.8158,37.242,96.6915,0
11.1628,0.7976,37.243,96.6915,0
11.1431,0.8765,37.2417,96.6915,0
11.1827,0.875,37.2428,96.6915,0
11.2204,0.83,37.2439,96.6915,0
14.8864,9.0019,37.245,96.6915,0
12.8986,10.0919,37.2437,96.6915,0
18.718,23.6708,37.2458,96.6915,0
17.6774,9.1301,37.2468,96.6915,0
17.7082,9.1785,37.2493,96.6915,0
17.5064,14.5711,37.2521,96.6915,0
16.7461,18.7968,37.2508,96.6915,0
13.5184,17.3231,37.2519,96.6915,0
19.9616,20.232,37.2529,96.6915,0
11.1461,0.7577,37.2545,96.6915,0
11.1232,0.7744,37.2527,96.6915,0
11.2999,3.3678,37.2539,96.6915,0
11.2768,3.7573,37.2551,96.6915,0
17.5363,9.59,37.2567,96.6915,0
20.2364,9.1065,37.252,96.6915,0
16.3559,16.0772,37.2531,96.6915,0
11.4968,7.1859,37.2542,96.6915,0
15.9078,12.3293,37.2528,96.6915,0
12.2511,9.0016,37.254,96.6915,0
15.5135,24.5658,37.2597,96.6915,0
17.4874,9.6081,37.2609,96.6915,0
11.2139,0.8918,37.2596,96.6915,0
11.2003,0.7551,37.2607,96.6915,0
13.6438,9.1623,37.2618,96.6915,0
14.9519,9.1623,37.2606,96.6915,0
16.4363,20.3956,37.2627,96.6915,0
18.825,17.8708,37.2638,96.6915,0
18.0699,9.2557,37.2649,96.6915,0
10.4987,0.7862,37.2636,96.6915,0
16.9015,11.7337,37.2652,96.6915,0
11.0956,0.8556,37.2662,96.6915,0
11.1177,0.7782,37.2674,96.6915,0
11.096,0.8194,37.2659,96.6915,0
11.1189,0.7862,37.2671,96.6915,0
11.1229,1.003,37.2682,96.6915,0
11.0956,0.8531,37.2693,96.6915,0
13.0977,9.0876,37.2672,96.6915,0
19.6406,9.1207,37.2693,96.6915,0
19.5411,9.1825,37.2705,96.6915,0
15.2531,10.0664,37.2716,96.6915,0
18.5351,10.9272,37.2694,96.6915,0
15.3842,5.0855,37.2715,96.6915,0
17.6168,14.7472,37.2726,96.6915,0
11.162,0.9246,37.2753,96.6915,0
11.0984,0.7033,37.2765,96.6915,0
11.1081,1.3029,37.2751,96.6915,0
11.0064,0.8136,37.2762,96.6915,0
10.9769,0.8105,37.2773,96.6915,0
10.9973,0.8416,37.2788,96.6915,0
11.0081,0.8311,37.277,96.6915,0
10.9851,0.8474,37.2782,96.6915,0
18.9183,21.8509,37.2798,96.6915,0
14.1979,17.3879,37.2819,96.6915,0
18.5587,19.5927,37.2801,96.6915,0
15.543,8.6574,37.2813,96.6915,0
16.9348,10.2728,37.2824,96.6915,0
12.649,11.4129,37.284,96.6915,0
19.3708,9.2584,37.2823,96.6915,0
19.4047,10.4568,37.2834,96.6915,0
11.6817,0.8135,37.2845,96.6915,0
16.8496,13.4518,37.2833,96.6915,0
11.4934,2.6907,37.2844,96.6915,0
11.6372,0.8753,37.2866,96.6916,0
19.4598,13.8582,37.2876,96.6916,0
11.1408,0.8923,37.2863,96.6916,0
11.1625,1.266,37.2873,96.6916,0
24.8725,30.9376,37.2886,96.6916,0
19.6135,10.1633,37.2873,96.6916,0
10.9813,0.7273,37.2884,96.6916,0
11.0222,0.8034,37.2895,96.6916,0
13.1515,9.1327,37.2877,96.6916,0
18.9216,13.4358,37.2864,96.6916,0
16.8109,9.3982,37.2885,96.6916,0
16.7975,6.2974,37.2897,96.6916,0
11.2302,0.9895,37.2908,96.6916,0
14.9489,13.1717,37.2909,96.6916,0
11.368,1.0607,37.2917,96.6916,0
11.3276,0.8316,37.2928,96.6916,0
11.3921,1.5845,37.2998,96.6916,0
11.3319,0.8352,37.3009,96.6916,0
11.4336,0.7423,37.2997,96.6916,0
18.0905,9.9492,37.1409,96.6916,0
17.909,14.5251,37.1419,96.6916,0
11.0293,0.7721,37.1427,96.6916,0
11.0636,0.7861,37.1407,96.6916,0
12.4985,9.5332,37.1418,96.6916,0
12.6847,19.911,37.1439,96.6916,0
18.116,20.0114,37.145,96.6916,0
11.0259,0.6453,37.1437,96.6916,0
11.0454,0.8631,37.1448,96.6916,0
11.7014,9.0232,37.1459,96.6916,0
17.3366,17.3868,37.1469,96.6916,0
21.0284,21.4708,37.1457,96.6916,0
18.3281,14.4799,37.1468,96.6916,0
11.0333,0.9122,37.1479,96.6916,0
11.011,0.752,37.1495,96.6916,0
11.0307,0.6239,37.1476,96.6916,0
11.0035,0.7556,37.1487,96.6916,0
11.0472,0.766,37.1503,96.6916,0
11.0646,0.7693,37.1519,96.6916,0
11.0768,0.8424,37.15,96.6916,0
11.1014,1.0177,37.1406,96.6916,0
11.0756,0.8454,37.1417,96.6916,0
11.0892,2.2401,37.1433,96.6916,0
15.2098,17.1862,37.1416,96.6916,0
12.943,19.1928,37.1436,96.6916,0
23.0552,29.6246,37.1451,96.6916,0
19.5589,14.998,37.1434,96.6916,0
18.273,13.8224,37.1446,96.6916,0
17.8806,9.1269,37.1467,96.6916,0
17.6154,9.4795,37.1482,96.6916,0
12.001,0.8017,37.1464,96.6916,0
12.0001,0.7304,37.1475,96.6916,0
18.4415,10.7008,37.1486,96.6916,0
17.2651,11.953,37.1474,96.6916,0
11.7842,0.8063,37.1515,96.6916,0
11.7348,2.5202,37.1501,96.6916,0
11.2775,0.7397,37.1512,96.6916,0
11.3074,0.7192,37.1523,96.6916,0
11.3456,0.7961,37.1544,96.6916,0
11.4376,0.802,37.1525,96.6916,0
11.448,0.9288,37.1536,96.6916,0
11.561,1.1469,37.1547,96.6916,0
11.5782,0.8741,37.1563,96.6916,0
11.608,0.7565,37.1545,96.6916,0
11.6255,1.24,37.1576,96.6916,0
11.5247,0.7787,37.1541,96.6916,0
11.595,2.4284,37.1551,96.6916,0
11.5439,0.7762,37.1562,96.6916,0
11.5539,0.7574,37.1583,96.6916,0
11.5344,5.9988,37.157,96.6916,0
15.3154,10.4686,37.1348,96.6916,0
17.5415,9.0306,37.1358,96.6916,0
